Steps,    Chain,           Shake,           Chi,             Rama,            Excluded,        DSSP,            P_AP,            Water,           Burial,          Helix,           AMH-Go,       Frag_Mem,        Vec_FM,          Membrane,        SSB,          VTotal,      Ebond,     Epair
2868000, 171.771325592284, 0, 43.1108131104404, -123.881529913001, 0, 0, 0, -30.4756941227474, -56.3494789188081, 0, 0, -336.132106402318, 0, 0, 0, -331.95667065415, 62.709632688405, 5.29936756973377
2872000, 180.307736956075, 0, 44.9071479791876, -129.296767759268, 0, 0, 0, -27.3972246627797, -55.6175973263465, 0, 0, -334.606539530298, 0, 0, 0, -321.70324434343, 69.1799301288767, 4.95169211195535
2876000, 172.051599753243, 0, 49.8514788554249, -123.928665467278, 0, 0, 0, -25.4599545891307, -55.7451313518289, 0, 0, -330.44140175548, 0, 0, 0, -313.67207455505, 71.8843108141258, 5.02387666171689
2880000, 151.168919333931, 0, 44.126484735559, -125.748207026122, 0, 0, 0, -29.4130872890641, -56.1261658123886, 0, 0, -332.404348837755, 0, 0, 0, -348.39640489584, 71.9073666797906, 3.8253018796351
2884000, 138.349300655864, 0, 32.8421489543786, -119.057845047625, 0, 0, 0, -30.2344556430048, -55.8009097472948, 0, 0, -331.293295922949, 0, 0, 0, -365.195056750631, 67.5308008477392, 7.59088456995103
2888000, 155.28273283858, 0, 39.5948396646393, -118.543007058454, 0, 0, 0, -25.7688431308537, -56.7675130250348, 0, 0, -331.987310632212, 0, 0, 0, -338.189101343335, 58.3375194846409, 6.40805213958564
2892000, 226.757949693252, 0, 38.6044784467587, -125.230536593203, 0, 0, 0, -25.5036870709478, -56.3439507295058, 0, 0, -327.593215984141, 0, 0, 0, -269.308962237787, 70.5451819434399, 3.4848275917343
2896000, 143.640256874131, 0, 39.667850982354, -122.427190488775, 0, 0, 0, -24.9002224946398, -56.171736978398, 0, 0, -331.905518620803, 0, 0, 0, -352.096560726131, 61.1632845006398, 6.68112610889238
2900000, 160.799270824524, 0, 44.1848697032798, -123.657687516938, 0, 0, 0, -35.6685612269457, -55.8344170215745, 0, 0, -329.321868755676, 0, 0, 0, -339.49839399333, 68.8721896784518, 5.8680931026782
2904000, 176.207337125183, 0, 53.4825774857424, -123.808118767441, 0, 0, 0, -24.3921933813657, -55.5249029529381, 0, 0, -331.471834842463, 0, 0, 0, -305.507135333282, 72.2092226977214, 2.83643398914723
2908000, 179.975815891608, 0, 46.7590796261768, -116.453571430121, 0, 0, 0, -30.6657412553139, -55.6665901373105, 0, 0, -330.04538133758, 0, 0, 0, -306.096388642541, 73.7992717667044, 6.70545096154472
2912000, 145.64343359686, 0, 36.8285197552686, -127.708902317918, 0, 0, 0, -22.5078196555921, -56.6127175169904, 0, 0, -329.863214482544, 0, 0, 0, -354.220700620916, 74.799615083195, 7.11574886747855
2916000, 161.595956212066, 0, 32.2390159984682, -125.581487578136, 0, 0, 0, -27.2257660280353, -55.3469944689648, 0, 0, -330.727732556364, 0, 0, 0, -345.047008420966, 65.5047939268142, 7.63105218644868
2920000, 158.685947096887, 0, 36.458143428205, -125.917164159483, 0, 0, 0, -30.8442109475626, -54.7919746193234, 0, 0, -330.608954329728, 0, 0, 0, -347.018213531005, 83.4240615401943, 11.4956611630107
2924000, 155.792093735746, 0, 51.8516468126583, -126.999176068333, 0, 0, 0, -25.3573664150448, -55.1536915325201, 0, 0, -331.457521580979, 0, 0, 0, -331.324015048473, 80.2174562916359, 5.22680667817827
2928000, 160.468330444006, 0, 37.5577217828271, -130.927943020718, 0, 0, 0, -28.5524120739432, -55.7801628271323, 0, 0, -332.347711252456, 0, 0, 0, -349.582176947416, 76.5432243657488, 3.15920286943994
2932000, 164.246545724161, 0, 40.147428093169, -121.439320589133, 0, 0, 0, -25.0027688899584, -56.7721391696507, 0, 0, -334.151644658422, 0, 0, 0, -332.971899489834, 55.1180468870644, 3.60288315520332
2936000, 132.102753672609, 0, 41.1892416606526, -131.338864344237, 0, 0, 0, -28.9235846814204, -55.9396776181378, 0, 0, -331.108772142034, 0, 0, 0, -374.018903452568, 64.1366867362188, 7.35527568341191
2940000, 212.111473561474, 0, 47.8986586581153, -124.005403476506, 0, 0, 0, -33.9345835504839, -56.3037511487051, 0, 0, -329.116514267994, 0, 0, 0, -283.3501202241, 67.9748651260925, 5.46804359721094
2944000, 164.548307116935, 0, 42.7290424746097, -128.996343700605, 0, 0, 0, -30.2452978775524, -56.0503326513936, 0, 0, -334.387691403741, 0, 0, 0, -342.402316041747, 72.4131808909511, 2.42486661793109
2948000, 154.143690997059, 0, 40.9515099103267, -126.390614519529, 0, 0, 0, -34.8646968535251, -56.0785990016808, 0, 0, -332.921004165473, 0, 0, 0, -355.159713632822, 77.7299698064082, 4.0624408903329
2952000, 141.956806459793, 0, 39.6926551969617, -121.803982978077, 0, 0, 0, -34.595120077453, -55.9440938154018, 0, 0, -336.929634165496, 0, 0, 0, -367.623369379673, 68.2209308766867, 8.27653729332092
2956000, 176.937296179918, 0, 46.0081506257529, -124.166271417117, 0, 0, 0, -36.2464832738859, -55.0053508470858, 0, 0, -330.220836715717, 0, 0, 0, -322.693495448135, 66.9248013037566, 7.58646941804125
2960000, 175.102803049482, 0, 45.5575464847426, -122.589067058742, 0, 0, 0, -32.4282548937699, -56.2370098835151, 0, 0, -336.048868243531, 0, 0, 0, -326.642850545333, 69.1423633438924, 9.04629712020474
2964000, 155.970340526272, 0, 29.9494853706088, -126.011487216955, 0, 0, 0, -31.5287972005404, -56.1186144622388, 0, 0, -328.25900170764, 0, 0, 0, -355.998074690493, 70.6681636947331, 4.80761748854086
2968000, 169.734002908201, 0, 43.7670302436465, -128.154471659732, 0, 0, 0, -28.8635071407773, -55.0234781919013, 0, 0, -332.494450239365, 0, 0, 0, -331.034874079928, 73.9569892555525, 6.31614346237029
2972000, 179.142971945853, 0, 35.9650310456083, -124.38043613046, 0, 0, 0, -27.5161622335801, -56.2969195447158, 0, 0, -332.788797125075, 0, 0, 0, -325.87431204237, 74.8027418314274, 7.19205649726415
2976000, 160.440901763185, 0, 52.3014291418548, -126.556419164899, 0, 0, 0, -28.1232210468835, -56.0475279430485, 0, 0, -332.232182161943, 0, 0, 0, -330.217019411734, 77.7815177664033, 7.5322430018506
2980000, 186.436062555965, 0, 36.796949053661, -128.073062458276, 0, 0, 0, -29.1992294527585, -56.8237565931993, 0, 0, -330.569466479536, 0, 0, 0, -321.432503374144, 69.7497312426404, 5.82131807289451
2984000, 162.257816189969, 0, 44.6764132372406, -130.427223772899, 0, 0, 0, -29.006355831995, -56.134575023372, 0, 0, -332.646135231062, 0, 0, 0, -341.280060432118, 68.8980369778073, 6.30768729203431
2988000, 185.473369212264, 0, 42.2259232804358, -126.120237863939, 0, 0, 0, -33.1169431193345, -56.3772700231838, 0, 0, -331.933191327587, 0, 0, 0, -319.848349841344, 77.624233042791, 2.88378587410218
2992000, 155.800326930961, 0, 42.0206272499929, -129.884057792882, 0, 0, 0, -38.4463670239988, -55.1287793809176, 0, 0, -332.605987599857, 0, 0, 0, -358.244237616701, 70.7610436618771, 4.8884788713272
2996000, 172.939077681459, 0, 31.1406851572334, -126.696940096306, 0, 0, 0, -33.6726172483952, -56.0888947647064, 0, 0, -330.088730009738, 0, 0, 0, -342.467419280453, 76.9655031472837, 3.24234759271723
3000000, 160.207196630703, 0, 53.0371006649171, -126.627460361491, 0, 0, 0, -30.5726690017508, -55.9670097915306, 0, 0, -332.907721289833, 0, 0, 0, -332.830563148985, 49.0015735737963, 5.03273022552349
3004000, 126.967968051926, 0, 37.426333932898, -127.073687789189, 0, 0, 0, -37.8002426540382, -56.0969102310409, 0, 0, -329.623226136691, 0, 0, 0, -386.199764826135, 71.2874437907329, 4.36301045018427
3008000, 170.714195417694, 0, 41.7448580171004, -126.846955777445, 0, 0, 0, -33.8325012432401, -56.5463534669194, 0, 0, -334.013234917049, 0, 0, 0, -338.779991969859, 60.495789564431, 6.98949871684985
3012000, 182.10253146306, 0, 47.4420048984345, -125.319737071347, 0, 0, 0, -33.8282518223123, -55.3205664428314, 0, 0, -333.111091542981, 0, 0, 0, -318.035110517977, 66.9772287796188, 7.43019159214471
3016000, 151.069372755712, 0, 45.6577003839185, -123.86028369935, 0, 0, 0, -38.5831244063841, -55.9158945545059, 0, 0, -334.653516173637, 0, 0, 0, -356.285745694246, 73.7448804327655, 14.4088994146059
3020000, 183.636178493898, 0, 44.8420289273448, -127.380060741037, 0, 0, 0, -39.7873335586688, -56.0057962765988, 0, 0, -331.903364970541, 0, 0, 0, -326.598348125603, 69.5971592210992, 3.61652231539568
3024000, 168.669291174923, 0, 46.6915465451905, -124.984492792096, 0, 0, 0, -33.4035658152031, -55.4603554137962, 0, 0, -326.721064511748, 0, 0, 0, -325.20864081273, 67.2689964592152, 5.75608967211725
3028000, 180.507326536435, 0, 43.6230985637054, -129.209452151701, 0, 0, 0, -33.7121760753075, -55.954637377191, 0, 0, -333.072648370037, 0, 0, 0, -327.818488874096, 71.7146348002577, 7.72772818099719
3032000, 147.689451404898, 0, 41.942546940946, -129.442259747433, 0, 0, 0, -30.0839352028617, -56.375636872854, 0, 0, -333.021676397331, 0, 0, 0, -359.291509874636, 73.6439792289182, 4.97949000770912
3036000, 179.467317845899, 0, 39.9444569152406, -127.565235066379, 0, 0, 0, -37.9655715743418, -56.1529729424501, 0, 0, -333.603136311808, 0, 0, 0, -335.875141133839, 60.9745400839557, 5.64582606154137
3040000, 176.513875708442, 0, 49.1717303178151, -126.551946706327, 0, 0, 0, -33.3180635534285, -57.3513122346699, 0, 0, -331.357068745124, 0, 0, 0, -322.892785213292, 68.5563245521836, 7.16592342699226
3044000, 181.210983414128, 0, 40.4989131093215, -128.372322896654, 0, 0, 0, -33.1393759083426, -55.8096788616003, 0, 0, -331.708148345393, 0, 0, 0, -327.31962948854, 72.3010843015489, 4.61403594254411
3048000, 153.633243740049, 0, 42.5709657272272, -127.830750333371, 0, 0, 0, -33.244554827027, -57.2176980504007, 0, 0, -333.316172603209, 0, 0, 0, -355.404966346731, 69.8878092075898, 5.24691348104027
3052000, 185.180378464585, 0, 48.7695611470371, -118.989643445627, 0, 0, 0, -32.9651430465216, -56.7153688479691, 0, 0, -332.552490184939, 0, 0, 0, -307.272705913435, 73.0396098969436, 4.67633368068515
3056000, 190.940821807619, 0, 52.0461561933709, -121.202763501829, 0, 0, 0, -33.9263256732743, -56.575406490809, 0, 0, -332.928881314973, 0, 0, 0, -301.646398979895, 55.9601377051032, 9.25921150396779
3060000, 131.411241692273, 0, 36.8527212928338, -122.921544117113, 0, 0, 0, -33.3301084679056, -55.4082879477159, 0, 0, -336.073985304005, 0, 0, 0, -379.469962851633, 77.6025056820268, 6.65296712135863
3064000, 198.429407570949, 0, 44.6645487286023, -127.517911599316, 0, 0, 0, -38.5728287366079, -55.8397729728997, 0, 0, -332.429395961951, 0, 0, 0, -311.265952971223, 66.8389816013672, 4.18684036494705
3068000, 182.456229250208, 0, 34.0980558668176, -128.126578165442, 0, 0, 0, -31.4385168128964, -55.7619045997848, 0, 0, -331.582295226354, 0, 0, 0, -330.355009687452, 51.0227622814108, 11.4464391687477
3072000, 159.658720016884, 0, 40.4179222057472, -127.551450722581, 0, 0, 0, -38.2442644281423, -56.525502754651, 0, 0, -331.425746352894, 0, 0, 0, -353.670322035637, 61.8933939680046, 5.59084615198608
3076000, 187.770908525127, 0, 43.4037693958267, -130.344505518818, 0, 0, 0, -35.0401190319481, -57.1514786278296, 0, 0, -325.498897769984, 0, 0, 0, -316.860323027626, 59.4048904280241, 6.26691253170621
3080000, 138.668398925843, 0, 46.3404893670909, -124.45045132437, 0, 0, 0, -31.9203978734342, -56.3688765508106, 0, 0, -333.764347777563, 0, 0, 0, -361.495185233244, 56.213338391757, 5.52594757088473
3084000, 169.291032599272, 0, 37.8365047391685, -128.440933576531, 0, 0, 0, -34.0234117049315, -55.3430820466264, 0, 0, -328.250866567244, 0, 0, 0, -338.930756556892, 78.2870514966226, 5.82713081276724
3088000, 147.968212330107, 0, 40.8359303587482, -126.792884576329, 0, 0, 0, -34.3768984438069, -57.3260846272881, 0, 0, -329.793843749044, 0, 0, 0, -359.485568707613, 56.4391782150173, 3.91892786535335
3092000, 177.095271125401, 0, 47.2373837841138, -129.736889254243, 0, 0, 0, -31.5491889732976, -55.12959347702, 0, 0, -331.153495325824, 0, 0, 0, -323.23651212087, 73.7027181811776, 5.15063849550738
3096000, 146.131308076418, 0, 34.3656777794595, -128.042042077084, 0, 0, 0, -28.2017466036468, -55.1434400918728, 0, 0, -329.539277076464, 0, 0, 0, -360.42951999319, 59.4356370527031, 3.19863975920054
3100000, 148.848930373576, 0, 44.1382004939857, -124.856105508663, 0, 0, 0, -32.6669698563359, -56.2751631811778, 0, 0, -334.80927553155, 0, 0, 0, -355.620383210165, 55.9800874159345, 6.19422657914935
3104000, 181.02734326874, 0, 40.8325390895225, -130.298864322147, 0, 0, 0, -34.3971756739428, -56.9678791181236, 0, 0, -333.497093368082, 0, 0, 0, -333.301130124033, 62.6781319506852, 5.36294578116868
3108000, 158.229109613882, 0, 36.2581702901955, -124.957799794997, 0, 0, 0, -36.10224576342, -57.0125298379608, 0, 0, -331.799467688691, 0, 0, 0, -355.384763180991, 76.4903203770949, 4.06561216714107
3112000, 185.027226115732, 0, 47.9348404753743, -131.090253030887, 0, 0, 0, -31.6416444504471, -56.3704813608167, 0, 0, -326.957676224776, 0, 0, 0, -313.097988475821, 60.6091031992509, 3.96405967179594
3116000, 172.24169109823, 0, 40.0953358919997, -122.035219974102, 0, 0, 0, -34.4608152725564, -56.1862408725761, 0, 0, -332.173386248241, 0, 0, 0, -332.518635377246, 66.2125837369021, 5.05562537657435
3120000, 166.822275769884, 0, 40.5630127757767, -131.957340374969, 0, 0, 0, -34.5395290671039, -56.6347521788745, 0, 0, -330.522177773277, 0, 0, 0, -346.268510848564, 66.9679904298101, 5.77028994636713
3124000, 193.096049183878, 0, 29.803011146432, -122.296333792363, 0, 0, 0, -34.9493702802442, -55.8687380810321, 0, 0, -332.457782416042, 0, 0, 0, -322.673164239371, 62.6173230895104, 2.45344511257509
3128000, 198.074445422487, 0, 36.2203723695607, -130.23038459578, 0, 0, 0, -37.6898861469923, -56.3355976809163, 0, 0, -333.876196171028, 0, 0, 0, -323.837246802669, 58.312104626823, 4.08102125160113
3132000, 183.750145094656, 0, 42.3000217918339, -126.295187899433, 0, 0, 0, -32.0227352211895, -56.9250344252305, 0, 0, -331.096160651572, 0, 0, 0, -320.288951310935, 64.7739534326093, 4.17518385973458
3136000, 148.704028538509, 0, 38.7293900025585, -125.56551381852, 0, 0, 0, -32.5771924172489, -54.4335231535071, 0, 0, -332.156136432728, 0, 0, 0, -357.298947280936, 61.7677070333517, 8.51467282886443
3140000, 184.279821961251, 0, 37.7007126598723, -126.559062407707, 0, 0, 0, -30.4247312110847, -56.8500118269934, 0, 0, -332.027460297933, 0, 0, 0, -323.880731122595, 64.4643581635547, 3.51884040238179
3144000, 154.423461055937, 0, 34.8779023693697, -127.590510842553, 0, 0, 0, -28.1795356956781, -56.7390941959471, 0, 0, -334.033699021192, 0, 0, 0, -357.241476330063, 70.7446473501208, 7.64438761400505
3148000, 168.333119809297, 0, 43.9531272163641, -124.468940132306, 0, 0, 0, -31.8324843239512, -55.71440019535, 0, 0, -329.012071266583, 0, 0, 0, -328.741648892529, 60.7527340421075, 9.44443406848033
3152000, 164.33417107902, 0, 45.1523906847857, -129.332118004945, 0, 0, 0, -30.5934192395706, -56.9812145148226, 0, 0, -328.12907911698, 0, 0, 0, -335.549269112512, 66.7295642865446, 10.8207786326386
3156000, 169.849645377811, 0, 47.9493739952811, -130.215942999921, 0, 0, 0, -35.8875366138478, -57.089237206142, 0, 0, -332.504567398884, 0, 0, 0, -337.898264845703, 65.7422013545076, 4.3632236664373
3160000, 122.388948272715, 0, 31.165265411668, -123.601460520106, 0, 0, 0, -39.5061728479237, -56.9527655381918, 0, 0, -333.750504223388, 0, 0, 0, -400.256689445227, 61.7230287301422, 7.58137176114791
3164000, 132.677367235155, 0, 38.1223409782669, -127.93713310347, 0, 0, 0, -33.3519494789222, -55.8774252540732, 0, 0, -332.568340236617, 0, 0, 0, -378.935139859661, 64.6035754521248, 4.33017959783105
3168000, 146.753326438071, 0, 45.4287036711486, -130.408273554378, 0, 0, 0, -35.6273934568423, -56.2836805999135, 0, 0, -334.221072850392, 0, 0, 0, -364.358390352306, 63.5498058849937, 7.3941033577002
3172000, 162.350884336259, 0, 43.4004180558378, -129.162207660015, 0, 0, 0, -35.4835069685135, -56.6761004509846, 0, 0, -333.088610864813, 0, 0, 0, -348.659123552229, 54.6409856028828, 4.93144429166133
3176000, 154.632988746988, 0, 42.6101661470555, -130.133861085482, 0, 0, 0, -35.041011572156, -54.8405989667642, 0, 0, -331.308584391496, 0, 0, 0, -354.080901121855, 62.2141110650076, 3.96792464262324
3180000, 165.25162616049, 0, 36.9067044653985, -127.847669291967, 0, 0, 0, -34.6692387001457, -56.3230454291386, 0, 0, -330.420942895777, 0, 0, 0, -347.10256569114, 68.2407035805316, 6.3685061333767
3184000, 170.433422119388, 0, 46.534290015416, -129.823792521919, 0, 0, 0, -34.6629973709077, -56.7733093591519, 0, 0, -327.148635914317, 0, 0, 0, -331.441023031492, 62.7539819241678, 5.46487386321228
3188000, 189.924776701259, 0, 40.5951231859375, -131.693909197511, 0, 0, 0, -33.3871547134481, -56.8071482451066, 0, 0, -328.018213487246, 0, 0, 0, -319.386525756115, 71.5596695409355, 4.40126296992479
3192000, 199.999142992691, 0, 52.7113727022598, -129.149860811556, 0, 0, 0, -33.8821407815303, -56.6929451137376, 0, 0, -333.884803741141, 0, 0, 0, -300.899234753014, 69.8580848762217, 5.93725823340294
3196000, 189.118168061643, 0, 44.2129850988761, -128.108573719746, 0, 0, 0, -33.0663444344168, -56.3252999347764, 0, 0, -336.680551435642, 0, 0, 0, -320.849616364062, 64.3558730553771, 5.99295461020547
3200000, 171.057985507434, 0, 48.2887030093783, -126.621975191317, 0, 0, 0, -36.640690771727, -57.0703508478913, 0, 0, -331.851437808275, 0, 0, 0, -332.837766102398, 74.2967966357004, 6.4994211948336
3204000, 137.637644436639, 0, 41.8492351770105, -124.978712843865, 0, 0, 0, -35.7412737011241, -56.9953654138899, 0, 0, -332.347023234989, 0, 0, 0, -370.575495580219, 64.625140590508, 4.79936677956198
3208000, 145.680336560326, 0, 39.3948976935402, -125.498924945414, 0, 0, 0, -38.2205296974836, -57.1448175126589, 0, 0, -330.312459045277, 0, 0, 0, -366.101496946967, 65.4162920926063, 8.6075377205708
3212000, 161.527542946556, 0, 39.174162384292, -128.352562137179, 0, 0, 0, -34.6443332324944, -55.4804386597571, 0, 0, -331.578981934726, 0, 0, 0, -349.354610633309, 62.0399482886243, 3.95786645033351
3216000, 133.255483426444, 0, 47.4122286451897, -125.047607832466, 0, 0, 0, -31.4515501651262, -56.5580330175606, 0, 0, -329.555010715023, 0, 0, 0, -361.944489658542, 70.0532562898885, 6.01215535005674
3220000, 161.872386547221, 0, 28.1904444385271, -125.645795244068, 0, 0, 0, -38.627664823328, -55.8462607474031, 0, 0, -332.978023680973, 0, 0, 0, -363.034913510024, 59.7465040597612, 5.2006606140702
3224000, 184.785891350489, 0, 45.2631588773697, -126.00366414953, 0, 0, 0, -34.4334255028427, -56.2720874233395, 0, 0, -335.54608065054, 0, 0, 0, -322.206207498393, 54.8327026995166, 3.82965685678393
3228000, 151.524765591273, 0, 42.9882059291565, -127.618001353116, 0, 0, 0, -29.8919202924433, -56.8018289136784, 0, 0, -333.148253201153, 0, 0, 0, -352.947032239961, 63.6835791398952, 3.55877724573322
3232000, 166.328021992379, 0, 38.6246771135414, -127.763389841754, 0, 0, 0, -31.3990226506589, -57.2570397310388, 0, 0, -335.373481515039, 0, 0, 0, -346.84023463257, 69.2858735933903, 6.99009310197635
3236000, 148.44569956999, 0, 38.3505374182731, -132.520267212341, 0, 0, 0, -34.9619816387099, -56.0501077248554, 0, 0, -335.222335439625, 0, 0, 0, -371.958455027268, 57.6738125950109, 5.54906071452259
3240000, 157.170148720011, 0, 41.9951694402852, -130.95376870906, 0, 0, 0, -29.9142537205507, -56.705908063145, 0, 0, -333.040743217811, 0, 0, 0, -351.44935555027, 70.5686903684139, 7.58678537201352
3244000, 142.772595695324, 0, 42.3665810183792, -125.41047780089, 0, 0, 0, -34.1338094069079, -56.4470869485863, 0, 0, -332.201058496077, 0, 0, 0, -363.053255938758, 67.1879710948355, 5.93791307924956
3248000, 152.25476276388, 0, 35.6900368840637, -129.057429147124, 0, 0, 0, -33.8130757625321, -56.1887157925466, 0, 0, -329.896756032315, 0, 0, 0, -361.011177086574, 63.3871422340422, 4.48217337322037
3252000, 169.500507335266, 0, 29.1223292003882, -126.85738732769, 0, 0, 0, -41.1915794171132, -56.393535480524, 0, 0, -331.367941197418, 0, 0, 0, -357.187606887091, 60.2309537196262, 3.30521095856033
3256000, 174.532563478705, 0, 43.134352188918, -128.830540615448, 0, 0, 0, -35.7704300818171, -55.9396205223529, 0, 0, -333.292593643735, 0, 0, 0, -336.16626919573, 61.5001764744447, 4.26857186940739
3260000, 157.586496875579, 0, 36.8697770689738, -123.722491945165, 0, 0, 0, -38.3537291718621, -57.5497026071718, 0, 0, -334.784794808065, 0, 0, 0, -359.954444587711, 69.550046230239, 4.32700755208187
3264000, 149.746560011145, 0, 36.0254682714655, -127.80760509448, 0, 0, 0, -36.6705556587723, -56.6460934750572, 0, 0, -334.574729065889, 0, 0, 0, -369.926955011588, 65.8140131329574, 6.04631379803899
3268000, 162.820446860054, 0, 47.5453317535088, -132.190638653223, 0, 0, 0, -34.8767616645728, -55.2528349941182, 0, 0, -334.081010406145, 0, 0, 0, -346.035467104496, 71.1082918470585, 5.98031818038762
3272000, 183.316350255475, 0, 50.8917519041336, -120.336014759146, 0, 0, 0, -38.2465573301446, -56.37480711395, 0, 0, -330.706911909572, 0, 0, 0, -311.456188953204, 68.7161452731688, 3.85487673633294
3276000, 177.827535208316, 0, 39.3845534178846, -123.69677709795, 0, 0, 0, -37.6374211891787, -55.5832463161562, 0, 0, -331.60491183712, 0, 0, 0, -331.310267814204, 63.7654740567645, 12.6477415362706
3280000, 165.971244844363, 0, 39.9394970690264, -126.049252928819, 0, 0, 0, -38.9053150720958, -57.635099059347, 0, 0, -327.393162291374, 0, 0, 0, -344.072087438246, 65.6297193161305, 6.49221134584642
3284000, 141.741987491505, 0, 30.1691331711019, -124.359842128488, 0, 0, 0, -35.4254390617407, -55.2032100380877, 0, 0, -335.725840991488, 0, 0, 0, -378.803211557197, 87.0559284947653, 7.6560445691352
3288000, 189.146911420077, 0, 50.3138249948953, -129.369822527506, 0, 0, 0, -32.6846046082715, -56.421322523998, 0, 0, -326.796326083245, 0, 0, 0, -305.811339328048, 67.2648727067616, 4.21548807569784
3292000, 177.686635530794, 0, 38.6869232646712, -125.955490266665, 0, 0, 0, -35.4933118229718, -55.6904375261631, 0, 0, -337.065620948782, 0, 0, 0, -337.831301769117, 66.8708710211761, 5.69822526503211
3296000, 177.459647947122, 0, 42.3337417830201, -129.644158184742, 0, 0, 0, -33.8151213863397, -56.934645857169, 0, 0, -331.490238092363, 0, 0, 0, -332.090773790472, 64.1487711253701, 5.57952425877129
3300000, 175.010823530452, 0, 37.4645016816531, -126.794302567994, 0, 0, 0, -36.7302170743744, -56.0109378718794, 0, 0, -333.619263597203, 0, 0, 0, -340.679395899346, 55.3456894744524, 5.10477960234383
3304000, 185.524500563101, 0, 48.0339079702072, -124.597951022626, 0, 0, 0, -31.2383457454263, -56.1745519987127, 0, 0, -332.068142419098, 0, 0, 0, -310.520582652555, 60.0900909074738, 5.89875222373812
3308000, 137.945368252711, 0, 34.4136891501179, -126.173229171956, 0, 0, 0, -37.203965724027, -56.9758588932463, 0, 0, -329.189316985082, 0, 0, 0, -377.183313371482, 70.2129349773243, 2.72287597500949
3312000, 190.119022924234, 0, 54.1926892564173, -125.664412634304, 0, 0, 0, -33.436949518202, -56.2193302045302, 0, 0, -330.637140345265, 0, 0, 0, -301.64612052165, 73.9924602428229, 4.42731213901083
3316000, 169.156550954723, 0, 44.0930025624628, -125.658478972506, 0, 0, 0, -30.921003560925, -56.5079926539769, 0, 0, -333.693755167718, 0, 0, 0, -333.53167683794, 64.7693636158931, 4.62741762917593
3320000, 132.932456965615, 0, 34.8962051380594, -126.960737743255, 0, 0, 0, -38.7237623776403, -55.7964834933725, 0, 0, -338.515628589178, 0, 0, 0, -392.167950099771, 63.2750272255449, 5.44455853381301
3324000, 175.449898559596, 0, 48.6553161137159, -126.106776391091, 0, 0, 0, -32.7108423555776, -56.9949150772379, 0, 0, -333.956123082121, 0, 0, 0, -325.663442232716, 52.7668863928319, 8.61500028261226
3328000, 109.42804140961, 0, 33.5371771199568, -127.735967306576, 0, 0, 0, -36.0649600667012, -55.601519446775, 0, 0, -330.289689919345, 0, 0, 0, -406.72691820983, 65.4908849517899, 6.28637230944273
3332000, 124.770219154281, 0, 37.1970576129224, -130.981792099194, 0, 0, 0, -35.9029462254352, -56.6184908477233, 0, 0, -335.156125624518, 0, 0, 0, -396.692078029667, 60.794087936614, 3.93147342507232
3336000, 133.729884819322, 0, 43.2037653608519, -129.080487597151, 0, 0, 0, -33.3440955771999, -55.5878843117417, 0, 0, -332.15672947628, 0, 0, 0, -373.235546782199, 54.6113996047872, 6.74909127784763
3340000, 194.389949740895, 0, 48.5997994851299, -128.910313662585, 0, 0, 0, -37.5714392027086, -56.4471971619457, 0, 0, -329.970074930405, 0, 0, 0, -309.909275731619, 66.2483178702426, 6.05674058687265
3344000, 147.583105466647, 0, 44.8280282815462, -127.784193695536, 0, 0, 0, -36.8981884786121, -56.0093369842568, 0, 0, -329.787435123769, 0, 0, 0, -358.068020533981, 62.0600550082579, 3.05116964707394
3348000, 143.360871601804, 0, 41.2447138712446, -130.343217790012, 0, 0, 0, -32.7974590309711, -56.8937313058104, 0, 0, -333.812430726971, 0, 0, 0, -369.241253380716, 60.429960430708, 3.73690787071433
3352000, 171.746578568292, 0, 43.6584960992655, -128.4622162625, 0, 0, 0, -38.7955710653261, -56.2992044690054, 0, 0, -331.381018899515, 0, 0, 0, -339.532936028789, 65.2628558449415, 4.70057582219084
3356000, 145.601199250623, 0, 43.7794311562704, -124.791063237042, 0, 0, 0, -37.9593738991138, -56.2809957200307, 0, 0, -332.666785997373, 0, 0, 0, -362.317588446666, 62.3043422414725, 6.01445822567158
3360000, 126.581317756546, 0, 34.3363331674308, -126.653290864643, 0, 0, 0, -34.0056263577975, -56.3241797100914, 0, 0, -334.346541806387, 0, 0, 0, -390.411987814942, 60.7235112882629, 3.96886640436357
3364000, 179.941817788126, 0, 39.0190932274253, -125.735670182257, 0, 0, 0, -36.8161231385535, -56.9193986030376, 0, 0, -333.707049364521, 0, 0, 0, -334.217330272818, 66.3363432662798, 4.34775411629017
3368000, 159.01772330987, 0, 33.1799021372356, -122.016352188762, 0, 0, 0, -41.7370406867014, -57.3969887280389, 0, 0, -334.526355273328, 0, 0, 0, -363.479111429725, 55.1523693500456, 4.35819104761371
3372000, 189.136822127841, 0, 42.984650084683, -126.694140969518, 0, 0, 0, -37.665900698608, -56.7213558747464, 0, 0, -329.541197583938, 0, 0, 0, -318.501122914286, 56.0749682861127, 5.6437371592858
3376000, 186.051143030954, 0, 46.1394027651823, -125.381058056619, 0, 0, 0, -39.6768304689814, -56.6781919675459, 0, 0, -327.786024921314, 0, 0, 0, -317.331559618324, 52.3021045082036, 3.78124556519223
3380000, 163.371662765309, 0, 48.6661115693292, -125.087212348852, 0, 0, 0, -38.7231750962518, -55.9703211684332, 0, 0, -332.897387475868, 0, 0, 0, -340.640321754767, 51.1517423579401, 4.66652320658875
